"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","search_term"
"x1207031535276371969","x1466161664051531782",2021-12-01 21:45:55,"JR_Bluejay","Sometimes I think I can rock w/ these ppl but then I remember they drink soda for breakfast.","Twitter for iPhone",92,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JR_Bluejay/status/1466161664051531782","EG Hungry Rollins","NC","Punk, funk and other junk ♑️ Clumsy ass streamer, bartender and sandwich maker 🥯 26 & trying","https://t.co/iQV32MokMM",FALSE,113,464,0,3286,72757,2019-12-17 20:15:29,FALSE,"https://t.co/iQV32MokMM","http://twitch.tv/hungry_rollins",,"https://pbs.twimg.com/profile_banners/1207031535276371969/1633094163",,"http://pbs.twimg.com/profile_images/1436791955921506310/8A62US0p_normal.jpg",,,"soda"
"x909811337617960960","x1466161556069097475",2021-12-01 21:45:29,"Group01Verk09","Jack &amp; Rose in Florida have lost their soda. Please donate a sense of humor and raise awareness.","Cheap Bots, Done Quick!",100,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Group01Verk09/status/1466161556069097475","Flodrida-Updates","Iceland","Disclaimer: none of the information posted by this account is accurate

Raising awareness of the circumstances of Mother Nature in Florida.",,FALSE,4,83,0,11302,0,2017-09-18 16:08:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/909811337617960960/1505752658","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/909816056432201729/uQg1-9KF_normal.jpg",,,"soda"
"x913172855092908032","x1466161464176263176",2021-12-01 21:45:07,"FlanTweetsSome","@finchbound Frozen soda is my fav drink. Here's to you hitting 3k soon!","Twitter for Android",59,"x1466089833219170309","x753246294341189632","finchbound",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x753246294341189632","finchbound","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FlanTweetsSome/status/1466161464176263176","Time for Fall Starry Nights!","Indiana, USA","Flan was designed by @goldmousestudio

Banner/PFP: @sp19047 / @pixelytesfw

Costarring Many Pokemon and furry OCs","https://t.co/v0dpzXlxk2",FALSE,534,2494,3,17881,46707,2017-09-27 22:45:49,FALSE,"https://t.co/v0dpzXlxk2","https://twitter.com/GoldMouseStudio/status/1290438514044264449?s=19",,"https://pbs.twimg.com/profile_banners/913172855092908032/1634603587",,"http://pbs.twimg.com/profile_images/1466012112795357190/yO5bvsB6_normal.jpg",,,"soda"
"x1311131894512312321","x1466161375441469446",2021-12-01 21:44:46,"davis_fountain","@bftpro72 @jimcramer I agree. I'm healthy, I almost never eat fast food, not a fan of sugar/soda and I had covid and I'm fine. I understand others have underlying health issues. But the flu shot has been around too long to make this kind of money if they mandated it. They needed something new.","Twitter for Android",273,"x1466159663628627972","x364047718","bftpro72",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x364047718 x14216123","bftpro72 jimcramer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/davis_fountain/status/1466161375441469446","Chrissy Davis Fountain","Morganton, Ga","Boy Mom💙 
Southern🍑
Trump🇺🇸 
AMC🦧",,FALSE,501,1458,4,2154,19996,2020-09-30 02:33:22,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1412183382142894087/LA1F-hoH_normal.jpg",,,"soda"
"x1271697757724536833","x1466161289156198401",2021-12-01 21:44:25,"CathrineBallard","dec 1st join me in eliminating one vice for the month. mine is soda. picked it up years ago and I want to stop for good.","Twitter Web App",120,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CathrineBallard/status/1466161289156198401","Cat(her)ine","San Francisco, CA","car crash and assassination appreciator: P.O. Box 321 San Francisco, CA 94104","https://t.co/GsE0ilXZl6",FALSE,128,198,0,12556,87910,2020-06-13 06:55:55,FALSE,"https://t.co/GsE0ilXZl6","http://ctrnst.co",,"https://pbs.twimg.com/profile_banners/1271697757724536833/1593313151",,"http://pbs.twimg.com/profile_images/1463807330106032131/Iz1MfL9n_normal.jpg",,,"soda"
"x1239346298639142912","x1466161144469417986",2021-12-01 21:43:51,"Cat_has_5_Dogs","@KatieHill4CA It was hard to be pregnant by choice with all the things to not do.  No soda, no coffee, no chocolate, no cigs...can you imagine a pregnant woman who doesn't want to be pregnant?  we are going to spend billions on premies.","Twitter for Android",222,"x1466111791965028359","x839226269627621376","KatieHill4CA",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x839226269627621376","KatieHill4CA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Cat_has_5_Dogs/status/1466161144469417986","Cat G","California, USA","Married over 30 years to a Dean Martin tribute artist. Mom of 4 adults boys. CPA working with Unions.   5 dogs and a yarn room.  Too many plants and aerogardens",,FALSE,60,133,0,572,7964,2020-03-16 00:22:53,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1239346613555879937/AkOSsqjO_normal.jpg",,,"soda"
"x771166709994491905","x1466160878760431623",2021-12-01 21:42:48,"Fernando_O_15","Ahora entiendo lo que significa un ""amor de música ligera"" y me sorprendió darme cuenta que viví uno contigo. Que significativo que siga encontrandote en música de soda donde no te figure.","Twitter for Android",188,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fernando_O_15/status/1466160878760431623","Fernando Ortiz","San Miguel de Allende","Soy un jóven acreditado en investigación, con experiencia en el desarrollo de proyectos, con pasión en divulgar y enseñar  la ciencia en la juventud.",,FALSE,5,128,0,19,92,2016-09-01 02:04:06,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1448706267518799874/eXEibqcL_normal.jpg",,,"soda"
"x1108552994113486848","x1466160713714606086",2021-12-01 21:42:08,"TrillaMvp","“Yeah you got a fat ass, but your soul is whack, body like a Coke bottle, but your soda flat.”

-Nipsey Hussle 🐐","Twitter for iPhone",112,,,,FALSE,FALSE,26,2,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TrillaMvp/status/1466160713714606086","Sith Trilla ❄️","Toronto, Ontario","Lead @SithGG | https://t.co/PDLYXdVBaI","https://t.co/6MZ9UXnwSW",FALSE,3025,774,10,19084,96700,2019-03-21 02:16:44,FALSE,"https://t.co/6MZ9UXnwSW","http://www.youtube.com/zMVPx",,"https://pbs.twimg.com/profile_banners/1108552994113486848/1635419834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1345545653242507269/zNlygfXm_normal.jpg",,,"soda"
"x1464065286676615168","x1466160647494901768",2021-12-01 21:41:52,"SharaAventurera","@lightningwOs Gaseosa/ Soda
MES AVENTURERO","Twitter for Android",28,"x1466137066262126594","x1380694386820976644","lightningwOs",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1380694386820976644","lightningwOs","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SharaAventurera/status/1466160647494901768","Shara Aventurera 💗💙 | 17/17","En mi mente acompañada de Y.A ","Colombia CO 🇨🇴.
Aventurera, pregrita, niñita, yolita, pandillera.
💗💙Chiquidía | 🥥Coquitodía 🙈",,FALSE,35,307,0,203,826,2021-11-26 02:56:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1464065286676615168/1638396931",,"http://pbs.twimg.com/profile_images/1466166039494934532/v3NCBBM6_normal.jpg",,,"soda"
"x1290876534908215297","x1466160518129934345",2021-12-01 21:41:22,"Karlota_Queen","@Kami135 @esmebred @bgazul19 @Edith_FloLan @LupisSosa6 @MariaDi78207248 @Mahely504 @solobrilla @nenita_chiq @LeticiaSnchezZ2 @MICHELLEXSANTI2 Última compra una soda 🥤 #SanaFrecuenciaCap18","Twitter for iPhone",45,"x1466154058021060610","x1328833470513242116","Kami135",FALSE,FALSE,0,0,,,"SanaFrecuenciaCap18",,,,,,,,,,,,,"x1328833470513242116 x890067595 x1429515227943555073 x840845935 x1251399158600253440 x1334351801462755328 x1021264194585362432 x1328058025320484864 x1333197601903157249 x1321526968794435584 x1414228767954771973","Kami135 esmebred bgazul19 Edith_FloLan LupisSosa6 MariaDi78207248 Mahely504 solobrilla nenita_chiq LeticiaSnchezZ2 MICHELLEXSANTI2","es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Karlota_Queen/status/1466160518129934345","KARLOTA 🇺🇸💫🤍👑","Mexico","Volvi bitches",,FALSE,364,309,0,12273,17019,2020-08-05 05:06:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/1290876534908215297/1625677095",,"http://pbs.twimg.com/profile_images/1412818249977372680/0mcvrMwz_normal.jpg",,,"soda"
"x938165160","x1466159906025844752",2021-12-01 21:38:56,"cylonponymike","I guess the one good thing about this whole mysterious illness is forcing me to take better care of myself. I just need to stop drinking soda.","Twitter for Android",142,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cylonponymike/status/1466159906025844752","Teddy Bear Mike","Pittsburgh, PA","Graysexual
Homoromantic


38 y/o Chub with lots of love for everyone!

Gamer and wanna be artist and Cosplayer",,FALSE,704,1839,1,12895,102311,2012-11-10 01:50:00,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1361074765994287106/SkzumCMA_normal.jpg",,,"soda"
"x787738178140667905","x1466159715017273346",2021-12-01 21:38:10,"Iseerealtrump","@SuspendedTarais Do you drink diet soda?","Twitter Web App",23,"x1466157202822115332","x1405137391594180609","SuspendedTarais",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1405137391594180609","SuspendedTarais","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Iseerealtrump/status/1466159715017273346","Eddie Murdoch","Rhode Island, USA","A Kiwi in the US wishing I was in NZ again. #BLM lgbtq+ ally - Disarm the Police",,FALSE,3450,3991,4,28584,62564,2016-10-16 19:33:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/787738178140667905/1516602521",,"http://pbs.twimg.com/profile_images/965598805642137603/cZOaJir1_normal.jpg",,,"soda"
"x1012944643783155717","x1466159209423069185",2021-12-01 21:36:10,"berubeswagos","@Ty_husky foot long with soda and chips best snack ever","Twitter Web App",45,"x1466159126782746624","x1442932300258242561","Ty_husky",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1442932300258242561","Ty_husky","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/berubeswagos/status/1466159209423069185","Berubeswagos 🔜 MFF","Montclair, CA","Digital Painter•CEO of barks and wags•Dm Friendly ✉❤•Plays VRC
 Discord: https://t.co/ipyh9u3YFD
 Twitch: https://t.co/W5u7GCzzpN","https://t.co/6O8tKWIeCD",FALSE,16575,379,113,10375,9018,2018-06-30 06:23:17,FALSE,"https://t.co/6O8tKWIeCD","https://trello.com/b/e3EHlNl2/berubeswagos",,"https://pbs.twimg.com/profile_banners/1012944643783155717/1635545414","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463793373915975683/r4CLb4z1_normal.jpg",,,"soda"
"x1246412900836749312","x1466159104666259459",2021-12-01 21:35:45,"TrumanPagett","@MorrissRandy @ECOWARRIORSS Sounds like stockholm syndrome.
 WE must put survival of future generations over everything. beginning with sacrificing our own comforts and security if need be.
 Economic concerns are useless if all your customers are dead.
For instance soda and juice factories can be shut down.","Twitter for Android",280,"x1465761296813633548","x1457939976633597953","MorrissRandy",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1457939976633597953 x2184934963","MorrissRandy ECOWARRIORSS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TrumanPagett/status/1466159104666259459","John Padgett","Ocala, FL","3rd generation Floridian.
Family History of everglade poachers and cattle ranchers and rum running.
retired and learning more every day",,FALSE,23,86,1,655,885,2020-04-04 12:23:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1246412900836749312/1634938975",,"http://pbs.twimg.com/profile_images/1462596512844853253/gB7F_d4o_normal.jpg",,,"soda"
"x822103634758381568","x1466147819316604932",2021-12-01 20:50:54,"_aceinthehole","@TheFriskyFairy I’ve done vinegar and baking soda in the wash for funky smelling clothes, it seemed to work pretty well!","Twitter for iPhone",104,"x1466147649355227138","x21800514","TheFriskyFairy",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21800514","TheFriskyFairy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_aceinthehole/status/1466147819316604932","Peppermint Taryn","Seattle, WA","I am not to be truffled with. asexual writer, dramatic pisces, donut connoisseur, former sex blogger. she/her. 18+.","https://t.co/xUAztVkGqA",FALSE,6004,683,32,44311,65122,2017-01-19 15:29:15,FALSE,"https://t.co/xUAztVkGqA","http://aceinthehole.co",,"https://pbs.twimg.com/profile_banners/822103634758381568/1637096195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1461367309507854348/d1S6yLeL_normal.jpg",,,"soda"
"x822103634758381568","x1466159089260457988",2021-12-01 21:35:41,"_aceinthehole","@TheFriskyFairy Ughhhhh yuck!! I wonder if getting a little steamer (I got a tiny handheld one on Amazon for about 30 bucks) would help with some of the plastics? Maybe with a capful of vinegar in the water tank? Otherwise, keeping stuff you aren’t using in a box w baking soda to deodorize?","Twitter for iPhone",275,"x1466158311359852551","x21800514","TheFriskyFairy",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x21800514","TheFriskyFairy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_aceinthehole/status/1466159089260457988","Peppermint Taryn","Seattle, WA","I am not to be truffled with. asexual writer, dramatic pisces, donut connoisseur, former sex blogger. she/her. 18+.","https://t.co/xUAztVkGqA",FALSE,6004,683,32,44311,65122,2017-01-19 15:29:15,FALSE,"https://t.co/xUAztVkGqA","http://aceinthehole.co",,"https://pbs.twimg.com/profile_banners/822103634758381568/1637096195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1461367309507854348/d1S6yLeL_normal.jpg",,,"soda"
"x3157881190","x1466158583544963077",2021-12-01 21:33:40,"jasper_adien","@NikaWithSpice height: 5'5
Shoe size: 8/9 US 
zodiac sign:Pisces
tattoos:0
piercings:2 
 fav color: black blue
fav drink:fruit  tea coffee  moonshine soda and fruit juice","Twitter Web App",155,"x1466153424672768017","x1061450120145879040","NikaWithSpice",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1061450120145879040","NikaWithSpice","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jasper_adien/status/1466158583544963077","Adien Jasper","Pennsylvania, USA","im a 32 year old that loves video games and anime 😁 I'm a Norse pagan and I post odd shit you have no age in bio you will be blocked",,FALSE,79,539,1,2743,1822,2015-04-11 22:08:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/3157881190/1602285373","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1462892153802215426/lp4vTT9-_normal.jpg",,,"soda"
"x1151514421","x1466158371493625859",2021-12-01 21:32:50,"canddycardona_","https://t.co/Wq6Df9cgIm","Twitter for iPhone",23,,,,FALSE,FALSE,0,0,,,,,"music.apple.com/us/album/orang…","https://t.co/Wq6Df9cgIm","https://music.apple.com/us/album/orange-soda/1472090681?i=1472090741",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/canddycardona_/status/1466158371493625859","dulce","Pasadena, TX","21",,FALSE,532,343,1,17900,9623,2013-02-05 17:29:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/1151514421/1638082412","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1464849670811926529/0xQi6pup_normal.jpg",,,"soda"
"x2239351126","x1466158279831216130",2021-12-01 21:32:28,"ergoking","@vernon_w_cisney Lots of caffeine in Mountain Dew.  There’s also caffeine in Sunkist orange soda and some brands of cream soda.","Twitter for iPad",110,"x1466153714763411457","x995140257250205696","vernon_w_cisney",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x995140257250205696","vernon_w_cisney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ergoking/status/1466158279831216130","Dr. Charles back from Exile 🇺🇸","United States","Poet, storyteller, and thinker who enjoys hiking, bicycling, running. Who seeks Truth in life, the universe, and everything. Sometimes I write political haiku.",,FALSE,1817,3146,0,45993,190710,2013-12-23 06:25:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/2239351126/1638277131","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1465667067986784260/j6eXJuHl_normal.jpg",,,"soda"
"x855618976382058499","x1466157566514405377",2021-12-01 21:29:38,"RustechBrewing","🍺🍺Alright Root Beer lovers, we are bringing back…..🍺🍺

“Frosted Mug” 
Rootbeer Cream Ale

This is a full flavored Rootbeer Cream Ale. We are bringing the old fashion soda shop to Rustech Brewing, but in beer form. 

#rustechbrewing #rootbeercreamale #frostedmug #mncraftbeer https://t.co/51T2xbot1S","Twitter for iPhone",274,,,,FALSE,FALSE,1,0,,,"rustechbrewing rootbeercreamale frostedmug mncraftbeer",,,,,"http://pbs.twimg.com/media/FFjWiHNXIAEQOlZ.jpg","https://t.co/51T2xbot1S","https://twitter.com/RustechBrewing/status/1466157566514405377/photo/1","photo","http://pbs.twimg.com/media/FFjWiHNXIAEQOlZ.jpg","https://t.co/51T2xbot1S","https://twitter.com/RustechBrewing/status/1466157566514405377/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RustechBrewing/status/1466157566514405377","RustechBrewing","Monticello, MN","","https://t.co/r2qMxf6BKo",FALSE,329,217,20,752,185,2017-04-22 03:07:15,FALSE,"https://t.co/r2qMxf6BKo","http://rustechbrewing.com",,"https://pbs.twimg.com/profile_banners/855618976382058499/1613588420",,"http://pbs.twimg.com/profile_images/1079916878724767744/HYYmxKDw_normal.jpg",,,"soda"
"x1326545570857512961","x1466157352806195212",2021-12-01 21:28:47,"abiylfoyp","Innovation that fascinates me: seemingly obvious step changes. Eg: 

- The standard sized soda/beer can opening was changed to the Wide Mouth design by the American Can Company in 1997. 

- Hand driers in washrooms used to take forever. Then the Dyson Airblade in 2006.

Others?","Twitter Web App",278,,,,FALSE,FALSE,5,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/abiylfoyp/status/1466157352806195212","Jim Savage","New York City","Indexing what people know and introducing them to each other @SchmidtFutures","https://t.co/rYWcY2DZ1D",FALSE,842,545,13,2145,4892,2020-11-11 15:21:44,FALSE,"https://t.co/rYWcY2DZ1D","http://khakieconomics.github.io",,"https://pbs.twimg.com/profile_banners/1326545570857512961/1627404468",,"http://pbs.twimg.com/profile_images/1443936128269262848/eIKfTZWJ_normal.jpg",,,"soda"
"x1128642287150555137","x1466157252872740871",2021-12-01 21:28:23,"wildnatureman","MSM has done a great job at making fat people think theyre healthy. It’s not body shaming it’s common sense…being fat isn’t a fashion statement, it’s a health crises. America is fat. Get off your 🍑 and exercise,eat well,stretch, drinks lots of water. Put 🔽 the soda and Cheetos","Twitter for iPhone",277,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wildnatureman/status/1466157252872740871","Jsmith","USA","","https://t.co/VYWae8Ua86",FALSE,1280,3499,1,5955,11803,2019-05-15 12:44:25,FALSE,"https://t.co/VYWae8Ua86","https://www.stayhumblehustlehard.com",,"https://pbs.twimg.com/profile_banners/1128642287150555137/1629598382",,"http://pbs.twimg.com/profile_images/1447569560492814340/9IW5NcZn_normal.jpg",,,"soda"
"x3181562133","x1466157246694531072",2021-12-01 21:28:22,"JuanDiazCG","@JonathaOv @calicoradio Soda 💓","Twitter for Android",6,"x1466139529602031621","x1166917951","JonathaOv",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1166917951 x1241527639","JonathaOv calicoradio","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JuanDiazCG/status/1466157246694531072","Juan Carlos Díaz 🎲","Aguascalientes","Estudiante Maestría en Investigación educativa en @uaa_MX. Aficionado del ciclismo. Acontista. @dignidad_col",,FALSE,324,692,0,2203,5531,2015-04-19 02:44:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/3181562133/1552493551","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1422982486905212928/4aOnGjVh_normal.jpg",,,"soda"
"x1404940582129131525","x1466157216084471809",2021-12-01 21:28:14,"rue_ruen","@Lemon_soda_7 Right..👀","Twitter for iPhone",8,"x1466155310070992896","x1104702526543327237","Lemon_soda_7",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1104702526543327237","Lemon_soda_7","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rue_ruen/status/1466157216084471809","rue🐇","Paradise","hey, it's me rue🦋 // OT7 // 18 // here to read and maybe write? // can get nsfw sometimes ‼️","https://t.co/IwwHisjp8f",FALSE,10,44,0,67,87,2021-06-15 23:15:20,FALSE,"https://t.co/IwwHisjp8f","https://curiouscat.qa/rue_ruen",,"https://pbs.twimg.com/profile_banners/1404940582129131525/1638218109",,"http://pbs.twimg.com/profile_images/1465419076860272640/Ma_2v0As_normal.jpg",,,"soda"
"x1299907887645577218","x1466157133729308681",2021-12-01 21:27:55,"niyyaab","I will be selling dip next friday. Get in were you fit in !!!!!!! 
Dip &amp; chips 5$
Dip , chips &amp; soda 10$  
(Delivery will be available but will be a extra 5$ in the riverview area &amp; for tampa extra 10$ ) 
Cash &amp; cash app only !","Twitter for iPhone",243,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/niyyaab/status/1466157133729308681","niyli 🧚🏻‍♀️","MIA","ITGIRL 🏆",,FALSE,149,102,0,1345,166,2020-08-30 03:13:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/1299907887645577218/1638394188",,"http://pbs.twimg.com/profile_images/1466157490408673280/LZTGSJSx_normal.jpg",,,"soda"
"x615414959","x1466156973913690112",2021-12-01 21:27:17,"MickDavis5","@Gellyfsh My nan used to make it with Carnation milk  and cream soda ….. remember it being delish then ….. not so sure now 😂","Twitter for iPhone",114,"x1466139019457224710","x179899813","Gellyfsh",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x179899813","Gellyfsh","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MickDavis5/status/1466156973913690112","Mick","Biggin Hill, Kent","I've bought a large mountain , all views are my own",,FALSE,1389,2292,7,17330,29919,2012-06-22 18:32:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/615414959/1572898249","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1457408723647877122/zlc-JMVk_normal.jpg",,,"soda"
"x3227841337","x1466156007629807616",2021-12-01 21:23:26,"Koindrick_Lamar","@bitcoinbella_ Damn didn’t think about that. Gonna ask for the full can of soda so im not thirsty on the island","Twitter for iPhone",96,"x1466151034548629516","x935705323364433920","bitcoinbella_",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x935705323364433920","bitcoinbella_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Koindrick_Lamar/status/1466156007629807616","Koindrick Lamar 🍥","Compton, CA","retired parody crypto trader. Love 80s horror,anime and retro gaming.Fuck wit me and get some money 👾","https://t.co/3JOx9afKz5",FALSE,320,212,2,15943,21748,2015-05-27 03:13:37,FALSE,"https://t.co/3JOx9afKz5","http://bonusstagegaming.com",,"https://pbs.twimg.com/profile_banners/3227841337/1603130552","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1375141769029947398/CJuXuNf7_normal.jpg",,,"soda"
